Year,Field-Location,State,City,Plot length (center-center in feet),Plot area (ft2),Alley length (in inches),Row spacing (in inches),Rows per plot,# Seed per plot,Experiment,Pedigree,Family,Replicate,Block,Anthesis [days],Silking [days],Plant Height [cm],Ear Height [cm],Stand Count [# of plants],Root Lodging [# of plants],Stalk Lodging [# of plants],Grain Moisture [%],Test Weight [lbs],Plot Weight [lbs],Grain Yield (bu/A)
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0011/LH244,CHECK,1,20,77.0,78.0,258.3333333,110.0,74.0,0.0,0.0,21.2,52.4,34.23,248.2997325
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0010/LH244,CHECK,1,20,77.0,79.0,271.6666667,136.6666667,81.0,0.0,0.0,20.9,52.1,35.99,262.0604396
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW30/LH244,CHECK,1,20,76.0,79.0,258.3333333,113.3333333,72.0,0.0,0.0,21.1,54.0,30.74,223.2667248
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0027/LH244,CHECK,1,20,79.0,80.0,275.0,133.3333333,76.0,0.0,0.0,22.4,54.2,30.59,218.5165491
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192/LH244,CHECK,1,20,79.0,80.0,260.0,131.6666667,76.0,0.0,0.0,20.5,53.7,27.5,201.2532756
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0098/LH244,CHECK,1,20,82.0,83.0,276.6666667,148.3333333,77.0,0.0,0.0,22.2,53.9,35.27,252.597002
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_LH212HT_0012/LH244,CHECK,1,20,80.0,80.0,253.3333333,146.6666667,75.0,0.0,0.0,19.5,51.9,33.7,249.7289645
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0002/LH244,CHECK,1,20,80.0,81.0,258.3333333,136.6666667,70.0,0.0,0.0,22.6,56.6,24.92,177.554684
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHN46_0006/LH244,CHECK,1,20,83.0,84.0,278.3333333,150.0,78.0,0.0,0.0,21.8,54.7,31.43,226.2529598
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0287/LH244,CHECK,1,20,85.0,86.0,291.6666667,140.0,71.0,0.0,0.0,20.9,52.4,34.79,253.3226645
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10005_0147/LH244,CHECK,1,20,80.0,83.0,238.3333333,113.3333333,82.0,0.0,0.0,22.6,55.1,26.42,188.242165
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHJ89_0012/LH244,CHECK,1,20,84.0,85.0,271.6666667,118.3333333,70.0,0.0,0.0,21.2,54.1,25.44,184.5382762
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,MOG/LH244,CHECK,1,20,84.0,86.0,280.0,155.0,64.0,2.0,0.0,21.7,55.5,33.87,244.1294057
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,NC398/LH244,CHECK,1,20,86.0,87.0,285.0,160.0,69.0,0.0,0.0,22.3,55.6,33.63,240.5420574
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10001_0022/LH244,CHECK,1,20,77.0,80.0,263.3333333,118.3333333,79.0,0.0,0.0,22.2,54.7,23.07,165.2229327
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW30_MO17-234-(2N)-02/LH244,CHECK,1,20,82.0,83.0,240.0,110.0,67.0,0.0,0.0,22.4,55.3,28.48,203.443979
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0148/LH244,CHECK,1,20,81.0,82.0,246.6666667,111.6666667,80.0,0.0,0.0,22.1,56.6,30.28,217.1383151
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,MO17_PHW30-309-(2N)-01/LH244,CHECK,1,20,81.0,82.0,261.6666667,126.6666667,82.0,0.0,0.0,22.2,55.2,35.81,256.4643789
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0025/LH244,CHECK,1,20,79.0,80.0,228.3333333,106.6666667,74.0,0.0,0.0,21.2,56.2,31.74,230.2376135
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW65_MOG_0176/LH244,CHECK,2,1,80.0,83.0,233.3333333,120.0,72.0,0.0,0.0,21.3,55.8,37.62,272.5440208
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_LH212HT_0013/LH244,CHECK,2,1,82.0,83.0,260.0,131.6666667,78.0,0.0,0.0,21.4,55.2,37.46,271.0400409
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0006/LH244,CHECK,2,1,80.0,82.0,275.0,140.0,78.0,0.0,0.0,21.8,56.2,31.49,226.6848776
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_LH212HT_0022/LH244,CHECK,2,1,82.0,83.0,278.3333333,136.6666667,75.0,0.0,0.0,22.5,55.6,32.67,233.0740765
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHP02_0001/LH244,CHECK,2,1,81.0,81.0,295.0,158.3333333,81.0,0.0,0.0,21.9,55.2,38.38,275.9301388
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHP02_0007/LH244,CHECK,2,1,79.0,81.0,286.6666667,148.3333333,78.0,0.0,0.0,21.5,55.2,34.93,252.4128018
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_LH212HT_0026/LH244,CHECK,2,1,80.0,81.0,258.3333333,121.6666667,79.0,0.0,0.0,21.0,53.7,30.85,224.3496492
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHK76_0001/LH244,CHECK,2,1,81.0,81.0,253.3333333,118.3333333,74.0,0.0,0.0,22.6,54.2,32.55,231.9183373
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0015/LH244,CHECK,2,1,81.0,81.0,255.0,123.3333333,77.0,0.0,0.0,22.0,53.9,31.1,223.3048352
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0008/LH244,CHECK,2,1,81.0,81.0,270.0,126.6666667,68.0,0.0,0.0,21.5,52.8,36.6,264.480634
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0036/LH244,CHECK,2,1,80.0,81.0,266.6666667,123.3333333,68.0,0.0,0.0,20.4,53.1,32.44,237.7043057
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHN46_0008/LH244,CHECK,2,1,83.0,84.0,273.3333333,148.3333333,76.0,0.0,0.0,22.2,54.6,34.12,244.3609217
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHG47/LH244,CHECK,2,1,76.0,77.0,225.0,100.0,80.0,0.0,0.0,18.8,51.8,25.41,189.9344876
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0009/LH244,CHECK,2,1,75.0,77.0,221.6666667,103.3333333,76.0,0.0,0.0,21.9,55.5,28.37,203.9639926
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHN11_OH43_0088/LH244,CHECK,2,1,78.0,81.0,255.0,123.3333333,63.0,0.0,0.0,22.2,53.8,30.96,221.7296054
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0001/LH244,CHECK,2,1,78.0,80.0,296.6666667,143.3333333,74.0,0.0,0.0,20.8,54.6,39.66,289.1485552
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,DK78010/LH244,CHECK,2,1,81.0,82.0,235.0,123.3333333,71.0,0.0,0.0,20.9,53.1,24.55,178.7603166
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0016/LH244,CHECK,2,1,81.0,81.0,265.0,131.6666667,70.0,0.0,0.0,21.4,52.4,34.83,252.0108015
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097/LH244,CHECK,2,1,78.0,80.0,268.3333333,135.0,73.0,0.0,0.0,21.1,52.9,34.73,252.246368
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,LH195/PHZ51,CHECK,2,1,82.0,82.0,281.6666667,141.6666667,69.0,0.0,0.0,22.7,55.0,29.16,207.4962005
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW30_MO17-129-(2N)-01/LH244,CHECK,2,2,80.0,82.0,275.0,136.6666667,76.0,0.0,0.0,21.4,52.6,30.15,218.148885
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0001/LH244,CHECK,2,2,80.0,81.0,278.3333333,123.3333333,76.0,2.0,0.0,21.1,50.5,36.26,263.3588627
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHJ90/LH244,CHECK,2,2,78.0,80.0,248.3333333,130.0,76.0,0.0,0.0,23.3,52.8,30.25,213.5816209
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,LH244/PHK76,CHECK,2,2,76.0,77.0,240.0,121.6666667,76.0,0.0,0.0,22.3,55.6,29.35,209.9289142
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0028/LH244,CHECK,2,2,76.0,78.0,258.3333333,133.3333333,80.0,0.0,0.0,21.9,55.2,32.69,235.0223095
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0018/LH244,CHECK,2,2,76.0,78.0,248.3333333,115.0,53.0,0.0,0.0,21.5,53.6,30.47,220.1837409
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0013/LH244,CHECK,2,2,77.0,77.0,260.0,120.0,77.0,0.0,0.0,21.3,55.9,28.34,205.3135978
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0093/LH244,CHECK,2,2,78.0,79.0,240.0,130.0,73.0,0.0,0.0,23.4,52.3,27.01,190.4568025
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHK76_0018/LH244,CHECK,2,2,79.0,80.0,255.0,140.0,82.0,2.0,0.0,19.9,54.2,28.05,206.8276116
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W22/LH244,CHECK,2,2,76.0,77.0,255.0,118.3333333,73.0,0.0,0.0,22.2,54.8,35.19,252.0240573
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHK76_0007/LH244,CHECK,2,2,77.0,78.0,243.3333333,121.6666667,61.0,0.0,0.0,20.7,56.8,23.94,174.7593692
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHK76_0006/LH244,CHECK,2,2,76.0,75.0,238.3333333,126.6666667,70.0,0.0,0.0,22.2,55.2,27.98,200.3874147
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHP02_0001/LH244,CHECK,2,2,79.0,79.0,285.0,145.0,77.0,0.0,0.0,21.5,50.9,32.87,237.5267333
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0098/LH244,CHECK,2,2,81.0,82.0,256.6666667,138.3333333,75.0,0.0,0.0,21.9,53.7,36.88,265.146001
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,CG44/CGR01,CHECK,2,2,70.0,72.0,215.0,103.3333333,76.0,0.0,0.0,17.7,55.1,20.47,155.0817928
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,B73/TX779,CHECK,2,2,88.0,95.0,285.0,153.3333333,45.0,0.0,0.0,22.5,51.8,24.52,174.9304057
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_LH212HT_0005/LH244,CHECK,2,2,80.0,80.0,271.6666667,138.3333333,76.0,0.0,0.0,21.5,53.0,37.68,272.2849806
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHP02_0005/LH244,CHECK,2,2,78.0,79.0,280.0,123.3333333,79.0,0.0,0.0,19.9,54.8,36.39,268.3228801
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,LH82/LH244,CHECK,2,2,76.0,78.0,231.6666667,121.6666667,67.0,0.0,0.0,22.3,54.1,27.84,199.1284828
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,2369/LH123HT,CHECK,2,2,84.0,86.0,290.0,146.6666667,80.0,0.0,0.0,22.3,53.8,36.05,257.851358
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,NC366/LH244,CHECK,2,3,86.0,88.0,281.6666667,151.6666667,73.0,0.0,0.0,22.5,53.8,36.78,262.3956086
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,LH195/PHZ51,CHECK,2,3,83.0,83.0,253.3333333,133.3333333,70.0,0.0,0.0,20.6,56.3,24.77,181.046296
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0017/LH244,CHECK,2,3,75.0,77.0,233.3333333,108.3333333,81.0,0.0,0.0,20.5,55.3,29.69,217.2803546
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW52/PHN82,CHECK,2,3,76.0,78.0,240.0,98.33333333,81.0,0.0,0.0,22.2,52.5,38.32,274.4405194
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHN11_LH145_0028/LH244,CHECK,2,3,76.0,79.0,228.3333333,121.6666667,74.0,0.0,0.0,21.5,54.8,25.61,185.0641813
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0337/LH244,CHECK,2,3,80.0,80.0,235.0,128.3333333,81.0,0.0,0.0,22.2,51.0,30.82,220.7269522
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0002/LH244,CHECK,2,3,77.0,78.0,263.3333333,130.0,75.0,0.0,0.0,22.2,55.4,29.64,212.2760176
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHK76_0009/LH244,CHECK,2,3,78.0,78.0,263.3333333,140.0,79.0,0.0,0.0,21.4,53.5,34.17,247.235403
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHJ89_0014/LH244,CHECK,2,3,78.0,78.0,240.0,125.0,67.0,0.0,0.0,21.0,55.6,32.26,234.6035554
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,CG119/CG108,CHECK,2,3,65.0,68.0,166.6666667,65.0,72.0,0.0,0.0,18.9,57.4,16.03,119.6733675
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHK76_0048/LH244,CHECK,2,3,75.0,77.0,235.0,103.3333333,64.0,0.0,0.0,20.6,52.8,33.97,248.2899748
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0026/LH244,CHECK,2,3,79.0,80.0,271.6666667,156.6666667,70.0,0.0,0.0,21.3,52.9,36.64,265.4442563
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0013/LH244,CHECK,2,3,79.0,82.0,250.0,113.3333333,75.0,0.0,0.0,22.0,51.6,26.83,192.6452967
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW65_MOG_0271/LH244,CHECK,2,3,82.0,83.0,265.0,146.6666667,71.0,0.0,0.0,22.4,52.1,32.72,233.7319872
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHK76_0012/LH244,CHECK,2,3,78.0,78.0,266.6666667,141.6666667,73.0,0.0,0.0,21.6,52.2,32.13,231.8835408
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0287/LH244,CHECK,2,3,85.0,86.0,305.0,170.0,76.0,0.0,0.0,22.4,52.0,31.45,224.6598715
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_LH212HT_0018/LH244,CHECK,2,3,78.0,80.0,245.0,125.0,73.0,0.0,0.0,21.7,53.6,34.29,247.1566968
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0279/LH244,CHECK,2,3,81.0,83.0,245.0,126.6666667,71.0,0.0,0.0,23.2,53.8,31.33,221.4954198
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHN11_OH43_0075/LH244,CHECK,2,3,82.0,83.0,243.3333333,121.6666667,84.0,0.0,0.0,22.0,53.2,31.53,226.3923297
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0006/LH244,CHECK,2,3,78.0,79.0,245.0,120.0,72.0,0.0,0.0,21.1,53.4,34.77,252.5368907
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0011/LH244,CHECK,2,4,78.0,79.0,250.0,110.0,77.0,0.0,0.0,22.8,53.4,34.37,244.2530343
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHJ89/LH244,CHECK,2,4,78.0,79.0,258.3333333,133.3333333,70.0,0.0,0.0,21.5,54.0,32.11,232.0347857
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHP02_0022/LH244,CHECK,2,4,80.0,80.0,251.6666667,121.6666667,79.0,0.0,0.0,20.4,52.4,32.44,237.7043057
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHP02_0002/LH244,CHECK,2,4,80.0,79.0,283.3333333,143.3333333,76.0,0.0,0.0,21.6,53.5,30.97,223.5117728
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHP02_0016/LH244,CHECK,2,4,82.0,83.0,280.0,133.3333333,78.0,0.0,1.0,22.0,54.8,35.3,253.4617582
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0008/LH244,CHECK,2,4,80.0,79.0,271.6666667,131.6666667,74.0,0.0,0.0,22.3,52.9,33.2,237.4664379
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHJ89_0001/LH244,CHECK,2,4,81.0,82.0,273.3333333,133.3333333,72.0,0.0,0.0,20.7,52.6,31.9,232.8664945
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225/LH244,CHECK,2,4,83.0,84.0,290.0,155.0,78.0,0.0,0.0,21.8,53.8,31.36,225.7490556
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0124/LH244,CHECK,2,4,86.0,87.0,288.3333333,150.0,74.0,0.0,0.0,21.4,53.0,33.3,240.9405596
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_LH212HT_0002/LH244,CHECK,2,4,79.0,80.0,250.0,125.0,76.0,0.0,0.0,20.1,53.1,32.29,237.4969078
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0008/LH244,CHECK,2,4,80.0,80.0,238.3333333,125.0,73.0,0.0,0.0,21.3,54.3,25.57,185.2458961
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_LH212HT_0069/LH244,CHECK,2,4,84.0,86.0,266.6666667,136.6666667,76.0,0.0,0.0,21.4,53.4,34.28,248.0313028
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_LH212HT_0023/LH244,CHECK,2,4,80.0,83.0,248.3333333,121.6666667,49.0,0.0,0.0,21.7,53.4,31.16,224.5961701
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_LH212HT_0006/LH244,CHECK,2,4,84.0,85.0,266.6666667,133.3333333,74.0,0.0,0.0,20.7,53.1,34.24,249.9482374
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,BGEM-0089-N/LH244,CHECK,2,4,79.0,80.0,266.6666667,121.6666667,77.0,0.0,0.0,21.6,55.4,35.34,255.0502438
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHG29/PHG47,CHECK,2,4,74.0,75.0,225.0,106.6666667,78.0,0.0,0.0,19.2,55.7,24.16,179.7013856
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,MM501D/LH244,CHECK,2,4,81.0,83.0,250.0,111.6666667,70.0,0.0,0.0,21.9,54.9,29.42,211.5128891
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHK76_0002/LH244,CHECK,2,4,76.0,78.0,248.3333333,120.0,78.0,0.0,0.0,21.5,57.2,26.14,188.8940921
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10005_0029/LH244,CHECK,2,4,76.0,79.0,268.3333333,123.3333333,80.0,0.0,0.0,21.4,56.7,32.95,238.4081513
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHK76_0021/LH244,CHECK,2,4,78.0,79.0,245.0,118.3333333,75.0,0.0,0.0,20.4,55.3,35.37,259.1738992
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0084/LH244,CHECK,2,5,81.0,81.0,268.6666667,126.6666667,78.0,0.0,0.0,22.0,58.6,24.23,173.9767253
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0346/LH244,CHECK,2,5,79.0,80.0,253.3333333,123.3333333,81.0,0.0,0.0,21.3,56.9,26.63,192.9252332
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0366/LH244,CHECK,2,5,78.0,79.0,243.3333333,131.6666667,76.0,0.0,0.0,22.6,55.9,26.15,186.3184184
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHP02_0012/LH244,CHECK,2,5,81.0,81.0,261.6666667,121.6666667,71.0,0.0,0.0,20.6,54.1,27.95,204.2892198
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHW30_MO17-234-(2N)-02/LH244,CHECK,2,5,81.0,82.0,248.3333333,116.6666667,69.0,0.0,0.0,21.8,56.2,30.75,221.357891
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0096_PHN46_0007/LH244,CHECK,2,5,82.0,83.0,245.0,120.0,75.0,0.0,0.0,21.1,52.2,34.45,250.2127088
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,BGEM-0124-N/LH244,CHECK,2,5,79.0,82.0,263.3333333,125.0,70.0,0.0,0.0,20.9,55.1,24.85,180.9447604
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,B73/MO17,CHECK,2,5,84.0,85.0,275.0,151.6666667,73.0,0.0,0.0,22.1,53.4,28.48,204.2304893
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHK76_0037/LH244,CHECK,2,5,80.0,81.0,251.6666667,111.6666667,69.0,0.0,0.0,21.6,53.1,30.63,221.0579787
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10010_0118/LH244,CHECK,2,5,80.0,81.0,258.6666667,133.3333333,74.0,2.0,0.0,23.0,53.6,32.98,233.7677041
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0004/LH244,CHECK,2,5,82.0,82.0,283.3333333,148.3333333,69.0,2.0,0.0,21.2,53.4,31.21,226.3930661
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,DK3IIH6/LH244,CHECK,2,5,78.0,79.0,253.3333333,133.3333333,85.0,0.0,0.0,20.0,53.9,31.72,233.5964835
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHJ40/PHAJ0,CHECK,2,5,63.0,63.0,178.3333333,83.33333333,81.0,0.0,12.0,18.4,55.9,16.57,124.4674529
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHN46_0001/LH244,CHECK,2,5,84.0,85.0,275.0,145.0,79.0,0.0,0.0,21.3,51.7,37.86,274.2827386
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10005_0111/LH244,CHECK,2,5,78.0,83.0,230.0,113.3333333,77.0,0.0,0.0,22.8,55.2,25.2,179.0857278
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0004/LH244,CHECK,2,5,79.0,81.0,248.3333333,128.3333333,75.0,0.0,0.0,20.2,54.0,28.24,207.4487006
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHJ89_0003/LH244,CHECK,2,5,76.0,77.0,251.6666667,111.6666667,80.0,0.0,0.0,21.0,51.9,32.88,239.1123652
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,PHP55/LH244,CHECK,2,5,79.0,81.0,276.6666667,150.0,76.0,0.0,0.0,20.9,52.9,35.66,259.6575515
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0225_PHJ89_0009/LH244,CHECK,2,5,80.0,82.0,281.6666667,140.0,76.0,0.0,0.0,21.9,53.0,29.96,215.3951787
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHN46_0012/LH244,CHECK,2,5,78.0,79.0,240.0,111.6666667,76.0,0.0,0.0,21.6,53.3,27.39,197.6747645
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0192_PHP02_0003/LH244,CHECK,2,6,77.0,78.0,250.0,116.6666667,82.0,0.0,0.0,21.8,54.1,32.42,233.3796041
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,GEMN-0097_PHP02_0003/LH244,CHECK,2,6,79.0,80.0,241.6666667,113.3333333,79.0,0.0,0.0,20.8,52.8,32.58,237.5305075
2023,WIH2,WI,Arlington,22.0,100.0,24,30,2,90,G2F_Main,W10001_0022/LH244,CHECK,2,6,78.0,81.0,251.6666667,128.3333333,76.0,0.0,0.0,21.4,54.8,26.47,191.5224208
